price_total,room_type,is_shared_room,is_private_room,max_guests,is_superhost,is_multi_listing,is_business_listing,cleanliness_score,guest_satisfaction_score,num_bedrooms,distance_city_center,distance_metro,attraction_index,restaurant_index,longitude,latitude,city,district,state,country_name,Crime_Index,Safety_Index,Monthly_Average_Net_salary
241.1044239,Entire home/apt,0,0,4,0,0,1,10,100,2,1.000881857,0.685445912,120.102652,190.0747193,23.73923,37.98405,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
649.7727426,Entire home/apt,0,0,4,1,1,0,10,100,2,2.448560991,0.672839051,118.4323004,171.6177297,16.36086,48.18823,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
309.2260073,Entire home/apt,0,0,2,0,1,0,10,93,1,1.494653198,0.569543502,715.9705726,1183.727974,12.497,41.888,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
420.9912173,Entire home/apt,0,0,6,1,0,1,9,88,2,2.204583008,0.89956258,1228.63294,2439.491476,12.47569,41.90042,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
175.2133419,Entire home/apt,0,0,3,1,0,1,10,83,1,1.842337128,0.46515843,150.4450538,202.2644719,23.72164,37.96304,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
60.47707224,Private room,0,1,2,1,0,0,9,100,1,9.021538339,2.114041758,123.8990495,269.3136081,-0.13185,51.42729,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
252.4063,Entire home/apt,0,0,5,1,1,0,10,95,2,1.167511376,0.446868214,120.5813984,158.9169496,23.74792,37.97207,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
356.188554,Entire home/apt,0,0,2,1,0,1,9,88,1,1.331909192,0.481539865,163.4191446,500.0761637,-9.1543,38.71583,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
198.692533,Private room,0,1,2,1,0,1,9,83,1,3.457068547,0.189692779,465.9705966,1049.038187,2.3365,48.88576,Paris,Paris,Ile-de-France,France,58,42,3305.14
428.7648363,Entire home/apt,0,0,4,1,1,0,10,100,1,3.829230246,0.926718845,295.493991,629.4053799,-0.13043,51.54269,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
210.9065582,Entire home/apt,0,0,4,0,0,0,10,98,1,3.124153824,1.93951834,540.3475661,1985.407117,12.467,41.891,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
171.110791,Entire home/apt,0,0,4,1,0,0,9,93,1,2.803791922,0.612295815,107.7367861,158.9566275,16.354,48.187,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
637.9599505,Private room,0,1,2,1,1,0,9,90,1,1.301264519,0.47605251,548.0719964,1439.113018,2.184,41.382,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
285.572166,Private room,0,1,2,0,0,0,10,97,1,0.432902781,0.361577279,519.7556441,877.0824469,-9.13486,38.71349,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
181.9590398,Entire home/apt,0,0,5,1,0,0,10,100,2,4.030222695,0.378299251,71.44491182,115.8608943,19.03787,47.46404,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
821.2686543,Entire home/apt,0,0,6,1,1,0,10,93,3,4.841220483,0.978054904,254.3415711,546.7585553,-0.1806,51.48013,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
254.4306431,Entire home/apt,0,0,5,1,0,0,10,100,1,3.446045023,0.137542396,601.4851453,1007.158383,2.338,48.886,Paris,Paris,Ile-de-France,France,58,42,3305.14
439.0771399,Private room,0,1,2,1,0,1,10,98,1,4.266693048,0.542114662,385.816321,694.7596629,-0.06634,51.51198,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
272.9346724,Entire home/apt,0,0,4,1,0,0,10,100,2,1.394276843,0.900461501,329.9751876,318.1786906,19.03582,47.49727,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
184.541766,Entire home/apt,0,0,2,1,1,0,7,81,0,1.62227123,0.176541694,172.8506613,210.3139241,23.72601,37.96298,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
328.4182518,Entire home/apt,0,0,2,1,0,0,9,96,0,1.6200335,0.297843979,128.8590177,200.5263388,16.36373,48.2215,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
53.44966815,Entire home/apt,0,0,4,1,0,0,9,100,1,9.529432492,2.137448623,32.84658368,51.70225432,19.10419,47.57732,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
292.2382143,Entire home/apt,0,0,6,1,1,0,9,93,2,2.12425096,0.412460972,831.6489218,1641.666946,12.478,41.907,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
205.9390323,Entire home/apt,0,0,2,1,0,0,10,100,0,3.619728321,0.35516697,594.054502,1463.240846,12.45921,41.90617,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
1323.613274,Entire home/apt,0,0,5,0,0,0,9,94,2,1.151364596,0.14283981,392.2840527,975.4982135,2.3673,48.85269,Paris,Paris,Ile-de-France,France,58,42,3305.14
263.9759226,Private room,0,1,3,0,1,0,10,95,1,1.550685978,0.558158186,319.0742716,192.9632676,16.39444,48.20723,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
1493.711483,Private room,0,1,5,0,0,0,10,96,2,1.219260681,1.164061133,355.7028461,458.4606099,4.8757,52.37065,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
386.7338427,Private room,0,1,2,1,0,0,10,100,1,1.198790665,0.095165426,577.197947,1185.437441,2.17445,41.37687,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
133.0236239,Private room,0,1,2,1,0,1,6,60,1,2.654729543,0.656018735,388.6958039,702.5612885,-0.141,51.486,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
270.5665267,Entire home/apt,0,0,4,0,0,0,10,98,1,2.530464077,1.30501717,1087.375667,3284.637332,12.472,41.898,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
396.3063836,Entire home/apt,0,0,2,1,0,0,10,91,1,0.633207272,0.552184847,445.4630552,905.5816643,-9.14691,38.71254,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
377.1608834,Entire home/apt,0,0,4,0,0,1,10,94,1,0.442741118,0.44408694,294.9513664,489.6084572,23.73059,37.97677,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
679.276559,Entire home/apt,0,0,4,1,0,1,10,100,1,0.754545814,0.160791053,361.220054,591.6531429,23.727,37.977,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
135.0471409,Shared room,1,0,2,1,0,0,10,99,1,5.290505945,0.266876343,240.0665838,467.4855772,-0.10876,51.55441,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
274.48437,Entire home/apt,0,0,3,1,1,0,10,94,1,1.887543149,0.520854356,153.087378,235.9034155,16.36279,48.19318,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
140.7778702,Entire home/apt,0,0,2,0,1,0,10,95,1,0.970878852,0.794995166,142.6560502,179.6030882,23.74362,37.96973,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
36.04837761,Private room,0,1,2,1,1,0,9,93,1,8.809812162,1.874245061,32.86811014,55.02253832,19.143,47.447,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
1067.958287,Private room,0,1,2,1,1,0,9,97,1,4.954087756,0.661841151,253.9502628,566.9238744,-0.06452,51.52925,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
912.6173454,Private room,0,1,4,1,0,1,10,92,1,2.707763381,0.265060378,562.9150799,1015.805193,2.321,48.869,Paris,Paris,Ile-de-France,France,58,42,3305.14
85.95084208,Private room,0,1,2,1,1,0,10,92,1,2.868250708,1.193231858,101.250675,249.3310379,-9.1659,38.72801,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
167.8428726,Entire home/apt,0,0,4,1,0,0,10,92,2,4.162878196,0.423531677,659.177415,1193.917581,12.453,41.908,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
124.9986278,Entire home/apt,0,0,2,0,0,0,10,100,1,1.571251213,1.0222772,94.19381362,138.8959984,23.741,37.989,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
571.7626551,Private room,0,1,2,0,0,1,10,100,1,4.864002485,0.159463944,301.2179474,626.148135,2.30087,48.88383,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
148.4959044,Entire home/apt,0,0,2,0,0,0,10,99,1,2.461102923,0.572297734,114.2407802,218.6621225,19.08563,47.50467,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
728.4982086,Entire home/apt,0,0,6,0,1,0,10,96,2,5.943432221,0.241070349,262.8800653,494.9956212,2.27867,48.87825,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
147.7762629,Private room,0,1,2,1,0,0,10,99,1,5.152493602,0.352670703,90.1388087,107.1862817,13.3522,52.54802,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
173.4658267,Private room,0,1,2,1,0,1,10,95,1,5.691124423,0.208220816,126.3161866,81.20850723,16.30289,48.18897,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
78.79686989,Entire home/apt,0,0,4,0,1,0,10,97,1,4.696196608,0.228610869,36.78754319,54.07917569,23.73106,38.01772,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
212.277072,Private room,0,1,2,1,1,0,9,91,1,1.974724844,0.31669239,121.9840229,264.4320363,19.07924,47.49324,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
164.2892653,Private room,0,1,2,0,1,0,10,88,1,2.631127815,0.289379351,199.9679087,553.2838554,12.52913,41.91343,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
178.5766738,Entire home/apt,0,0,2,0,0,1,10,98,1,0.813721519,0.795748145,157.84534,195.6107827,23.74119,37.96985,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
255.1845473,Entire home/apt,0,0,4,1,1,0,10,100,1,4.474285535,0.24394309,232.3366397,481.913487,2.3091,48.82846,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
102.4648012,Private room,0,1,2,1,1,0,10,96,1,7.474466166,0.472390191,84.63606735,196.9579675,13.31398,52.49899,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
237.9384856,Entire home/apt,0,0,4,1,1,0,8,89,1,2.344280094,0.956471411,1024.541531,2093.434472,12.474,41.901,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
266.0638648,Entire home/apt,0,0,2,1,0,1,10,95,1,1.031108431,0.611366253,406.0582442,1131.039354,12.5,41.91,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
791.4247022,Entire home/apt,0,0,6,0,1,0,9,96,2,0.751445071,0.648158234,459.2164613,835.7945011,-9.131,38.712,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
284.9067748,Private room,0,1,2,1,0,1,10,88,1,0.335768471,0.451258304,418.7853697,1108.510113,12.506,41.902,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
421.0691242,Entire home/apt,0,0,6,1,0,0,9,90,4,6.505271635,0.679432167,182.8930459,395.2630257,-0.2143,51.53038,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
235.9263749,Private room,0,1,2,1,0,1,9,90,1,2.413349384,0.110096283,282.4214582,747.2868235,12.514,41.881,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
54.3026564,Entire home/apt,0,0,5,1,0,0,9,80,1,12.5451406,3.497422245,33.65176372,44.25869206,13.40762,52.41079,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
126.2931423,Private room,0,1,2,1,0,1,10,100,1,5.485117904,0.417092122,236.8660182,498.7442075,-0.05212,51.52307,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
278.2639256,Private room,0,1,3,1,0,1,10,97,1,0.90050315,0.572828996,212.4394006,844.1720456,-9.14368,38.71984,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
497.1713836,Private room,0,1,4,1,0,0,10,100,1,1.297427824,0.387512042,650.3618596,1407.734036,2.34076,48.86515,Paris,Paris,Ile-de-France,France,58,42,3305.14
103.5433715,Private room,0,1,2,0,0,0,10,99,1,5.113528192,1.341655489,220.1221329,493.8867123,-0.08567,51.54615,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
472.9343967,Entire home/apt,0,0,4,0,0,0,10,98,2,0.874866302,0.169994618,459.634727,1097.188798,12.5057,41.89343,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
26.72693999,Private room,0,1,4,1,1,0,8,90,1,10.06032667,6.088138932,33.6959638,42.71941086,13.47071,52.60762,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
1700.083242,Entire home/apt,0,0,6,0,0,1,10,97,4,2.733307855,0.199870085,645.072072,899.1629898,-0.15837,51.52358,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
271.7716656,Private room,0,1,2,1,0,1,10,88,1,1.763866198,0.396635271,332.4306969,898.3153963,2.14966,41.39132,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
625.1802892,Entire home/apt,0,0,6,0,0,1,10,100,2,0.703697148,0.30022324,281.9606677,587.6721421,23.728,37.978,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
740.1617149,Entire home/apt,0,0,5,1,1,0,10,100,2,0.468683017,0.457590318,375.2354626,1600.364432,-9.145,38.712,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
1581.37385,Entire home/apt,0,0,2,1,0,1,10,87,1,0.790346554,0.230907408,832.874189,1924.871957,-0.1239,51.51506,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
158.5308601,Entire home/apt,0,0,5,0,0,0,10,100,1,4.312981146,1.256126274,284.8802799,775.2520605,12.45772,41.9209,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
231.0919811,Private room,0,1,2,1,1,0,9,95,1,1.874379672,0.27300821,128.9318653,347.0289431,-9.13352,38.72857,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
309.1776736,Entire home/apt,0,0,4,0,1,0,10,99,2,1.367571827,0.908219901,156.6150451,542.067515,-9.15458,38.70854,Lisbon,Almada,Setubal,Portugal,32.6,67.4,1304.65
142.7418843,Private room,0,1,2,1,1,0,10,95,1,2.803484899,0.62246023,314.3539913,518.5716128,2.18693,41.40894,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
548.3222094,Entire home/apt,0,0,5,1,0,1,9,88,2,4.41618969,0.130500793,277.665427,654.0479,-0.18912,51.5182,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
123.195079,Entire home/apt,0,0,4,1,1,0,10,96,1,4.79608929,1.172899859,231.534241,654.2242169,12.46931,41.8654,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
355.9458013,Private room,0,1,2,1,0,0,10,92,1,2.201528343,0.418287337,478.9433786,924.7392369,-0.14997,51.49436,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
420.6854232,Private room,0,1,2,0,1,0,9,94,2,2.138970371,0.388732405,176.2906753,214.4207218,4.91646,52.38609,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
615.7260383,Entire home/apt,0,0,4,1,0,1,10,100,1,2.496871857,0.022574335,246.153994,644.0453106,2.38344,48.86628,Paris,Departement de Seine-Saint-Denis,Ile-de-France,France,58,42,3305.14
299.45431,Private room,0,1,2,1,0,0,9,89,1,4.232441283,0.093177877,177.5291165,418.0105963,2.39535,48.88225,Paris,Departement de Seine-Saint-Denis,Ile-de-France,France,58,42,3305.14
476.5408916,Entire home/apt,0,0,3,1,0,0,10,97,1,1.584526653,0.201959364,207.7399534,289.9029223,16.35873,48.19835,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
332.8151847,Entire home/apt,0,0,5,1,0,1,9,86,1,6.001936892,0.388357703,189.9531185,413.3485316,-0.13492,51.56207,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
210.7555957,Entire home/apt,0,0,4,1,1,0,6,70,1,2.115240402,0.174881952,86.80496209,137.5321411,23.72232,37.99156,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
89.89966855,Private room,0,1,3,0,1,0,10,91,1,6.143113186,0.335034071,114.1623054,332.4562572,12.56931,41.87748,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
124.817041,Entire home/apt,0,0,4,1,0,0,9,92,1,1.782013831,0.390937198,172.641513,287.9866401,19.06672,47.51217,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
156.1520098,Entire home/apt,0,0,4,1,0,0,10,95,1,2.593683041,1.562134194,770.8767398,2329.584821,12.472,41.895,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
1175.0415,Entire home/apt,0,0,4,1,0,1,10,93,2,0.509538052,0.306973969,306.4737129,950.3294667,-9.14268,38.70845,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
140.0037944,Entire home/apt,0,0,3,0,0,0,10,95,1,4.259666233,0.952880167,438.0305992,893.9028114,12.45118,41.89703,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
1279.883455,Entire home/apt,0,0,4,1,1,0,10,100,2,3.559993946,0.055177284,516.5758271,889.0422215,-0.17318,51.49379,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
2668.884903,Entire home/apt,0,0,4,1,1,0,10,100,1,3.317323454,0.084741545,543.9429823,1059.948177,2.33975,48.88515,Paris,Paris,Ile-de-France,France,58,42,3305.14
650.4536042,Entire home/apt,0,0,4,1,0,1,10,90,2,3.986936906,0.516863636,296.8569387,637.0692694,-0.17755,51.52591,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
120.5499164,Private room,0,1,2,1,0,0,10,100,1,7.923036317,0.824089374,162.3326164,334.8813021,-0.01421,51.51682,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
295.0869809,Entire home/apt,0,0,2,1,0,1,10,100,1,4.029375132,0.97679909,133.9543105,171.2175576,4.84837,52.34953,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
30.68328626,Private room,0,1,2,0,1,0,10,100,1,12.97670661,4.743686138,28.73751578,37.76944426,13.55185,52.44106,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
356.1256833,Entire home/apt,0,0,3,1,0,0,10,95,1,3.524577916,0.706161863,301.6414603,701.4392246,-0.10954,51.53795,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
130.0565403,Entire home/apt,0,0,6,1,0,0,10,87,2,7.343555335,6.087287927,112.4624807,103.653839,-9.2219,38.69741,Lisbon,Oeiras,Lisbon,Portugal,32.6,67.4,1304.65
637.1233177,Entire home/apt,0,0,4,1,0,1,10,90,1,3.27481638,0.430504483,444.5912358,851.7737245,-0.16783,51.49306,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
261.611834,Private room,0,1,2,0,0,1,10,96,1,0.974686339,0.237207398,440.4061008,1044.896386,12.50656,41.89271,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
45.97053762,Entire home/apt,0,0,4,1,0,1,6,63,0,4.552302795,1.857004631,241.1491125,596.8941045,12.46088,41.92779,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
78.08916178,Private room,0,1,6,1,1,0,10,95,2,8.589936872,1.541272618,33.64794503,56.56816789,19.14302,47.45011,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
213.3000431,Private room,0,1,2,1,0,1,9,95,1,0.75516929,0.195819339,253.6480725,655.6267616,-9.13599,38.71855,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
57.56609723,Private room,0,1,2,1,0,0,10,100,1,9.892354248,1.903148169,141.0874208,276.238562,0.00941,51.48384,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
127.6926807,Entire home/apt,0,0,4,0,0,1,10,98,1,1.461785111,1.120875813,97.64257241,144.5832597,23.74159,37.98778,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
150.3322402,Private room,0,1,2,1,1,0,10,94,1,3.812749771,0.488992698,197.6289845,358.257463,2.13385,41.36622,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
193.0048406,Private room,0,1,2,0,1,0,10,99,1,5.530167497,0.644434239,242.0889002,489.0585877,-0.04891,51.51637,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
119.7587967,Private room,0,1,2,0,1,0,10,99,1,5.707848381,1.723960193,195.6938959,452.231611,-0.16575,51.46292,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
374.0361499,Private room,0,1,2,1,0,1,10,80,1,5.747352794,0.149860828,226.4611399,515.8717173,-0.2087,51.49829,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
62.58936181,Private room,0,1,2,1,0,0,9,80,2,8.7020348,0.68087369,131.65417,293.8429573,-0.21785,51.45415,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
674.8345915,Entire home/apt,0,0,4,0,0,0,8,92,1,3.950896073,0.277456712,498.447645,1014.942809,2.30285,48.86996,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
345.0877439,Entire home/apt,0,0,6,1,0,0,9,95,2,2.234636533,0.299329279,113.3444916,168.5751751,23.71218,37.96735,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
141.4541308,Private room,0,1,2,0,0,1,10,95,1,2.289773069,0.395049726,112.816356,328.7783856,-9.139,38.733,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
606.0622834,Entire home/apt,0,0,3,1,0,0,10,100,2,5.421380576,0.718952897,219.0919186,476.7167994,-0.1981,51.52917,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
946.9021334,Entire home/apt,0,0,4,1,0,1,10,90,2,4.173041476,0.339897516,384.3564235,737.641482,-0.06801,51.51362,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
380.3312925,Entire home/apt,0,0,4,0,0,1,10,86,1,1.521722733,0.292322964,134.9922279,197.4471743,16.3934,48.20488,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
199.6398141,Entire home/apt,0,0,3,1,0,0,10,93,1,1.223738032,1.154311781,299.4581432,828.9888518,12.51683,41.89924,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
1441.032975,Entire home/apt,0,0,6,1,1,0,8,89,2,0.116633175,0.090418039,448.0730669,1237.4662,-9.13964,38.71132,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
216.7307742,Entire home/apt,0,0,3,1,0,0,8,88,0,3.613261016,0.250203293,296.1075394,639.4832935,2.35288,48.88907,Paris,Paris,Ile-de-France,France,58,42,3305.14
65.91012929,Private room,0,1,2,0,0,0,9,98,1,7.534212466,2.703018278,171.3620586,334.4425478,-0.03133,51.47702,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
237.6776301,Private room,0,1,2,1,0,0,10,93,1,1.333559338,0.414371178,425.908266,1157.107849,2.15574,41.3925,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
85.04440703,Entire home/apt,0,0,2,0,0,1,10,99,1,3.756770285,0.640685178,49.49730448,72.58861412,23.70669,38.00064,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
174.8397694,Private room,0,1,2,1,0,1,8,81,1,2.487412065,0.353762988,427.0279079,706.3842301,-0.10304,51.492,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
499.1862528,Entire home/apt,0,0,4,0,0,0,10,97,1,4.451058467,0.180416055,272.8172341,575.8589841,2.29902,48.83797,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
1207.984111,Entire home/apt,0,0,4,1,0,1,9,85,1,1.191904067,0.292664846,775.8359034,1571.070424,-0.13086,51.51883,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
175.5830515,Entire home/apt,0,0,3,1,0,0,8,90,1,3.62410513,0.77030349,268.1592336,676.7921544,12.49199,41.86916,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
563.965107,Private room,0,1,2,1,0,1,8,80,1,0.953138234,0.17197491,818.9516642,1815.306214,-0.12866,51.51686,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
550.0321776,Entire home/apt,0,0,2,1,0,0,10,98,1,1.919878231,0.168662544,464.2417766,1335.651801,2.34424,48.8729,Paris,Paris,Ile-de-France,France,58,42,3305.14
209.7637997,Entire home/apt,0,0,2,1,1,0,10,100,1,5.050903206,0.588529045,135.2104608,87.45502636,16.31105,48.19085,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
401.7085099,Entire home/apt,0,0,2,1,0,0,10,98,0,1.773434649,0.320705129,293.645519,808.5627313,2.37689,48.85575,Paris,Paris,Ile-de-France,France,58,42,3305.14
92.67687449,Private room,0,1,2,1,0,0,10,97,1,5.490428216,2.783793243,215.0569174,595.8206647,12.44927,41.87128,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
89.8352543,Private room,0,1,2,1,0,0,10,97,1,6.292748717,1.06719517,210.8910686,425.0219655,-0.0372,51.50364,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
1102.717288,Entire home/apt,0,0,4,1,0,1,9,84,1,0.57914001,0.146720718,539.7603697,1203.80103,2.35524,48.86151,Paris,Paris,Ile-de-France,France,58,42,3305.14
217.5412047,Entire home/apt,0,0,2,1,0,0,8,90,0,2.177373425,0.71043263,369.2542919,754.9113622,2.34062,48.83869,Paris,Paris,Ile-de-France,France,58,42,3305.14
784.8876879,Entire home/apt,0,0,4,1,0,1,10,94,1,1.91298671,0.375526605,541.5424835,1062.844824,-0.14,51.493,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
194.7097095,Entire home/apt,0,0,4,0,0,1,9,94,1,2.588978417,1.517489784,808.3135633,2842.243974,12.47187,41.89557,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
258.7249641,Entire home/apt,0,0,4,1,1,0,8,82,1,1.278749493,0.244028681,364.8588231,879.6165781,2.368,48.851,Paris,Paris,Ile-de-France,France,58,42,3305.14
623.8639992,Entire home/apt,0,0,4,0,1,0,8,80,2,4.027526411,0.672413502,276.4526847,595.1668074,-0.12612,51.54451,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
1698.741534,Entire home/apt,0,0,5,0,0,1,10,99,2,0.147576671,0.217835117,512.3248361,1285.542726,-9.138,38.712,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
117.8579691,Private room,0,1,3,0,0,0,10,97,1,5.788587598,0.534233658,78.4190218,93.83292588,13.34609,52.55277,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
123.7215978,Private room,0,1,2,0,1,0,10,94,1,3.038388867,1.281356651,236.1589358,556.9332686,2.20178,41.40043,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
469.0135175,Entire home/apt,0,0,6,1,0,1,9,88,2,2.595202294,1.471034051,840.8585694,2695.48576,12.47159,41.89627,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
